owner/repo,ageRepoDays,stargazersCount,watchersCount,language,forksCount,openIssuesCount,subscribersCount,has_wiki,acceptanceRepo,followers,followers_D,followers_boolean,following,ageUser,totalPullDeveloper,requester_experience,mergedPullUser,closedPullUser,rejectUser,acceptanceDeveloper,rate_acceptance_developer,first_Pull,watchRepo,location,idPull,numberPull,login,state,title,createdDate,mesAno,closedDate,mergedDate,lifetimeMinutes,life_time,closedBy,mergedBy,status,commitHeadSha,commitBaseSha,assignee,comments,comments_D,commitsPull,commitsPull_D,commitsbyFilesPull,authorMoreCommits,participants,additionsLines,deletionsLines,totalLines,total_lines_D,changedFiles,changedFiles_D,dirFinal,files,typeDeveloper,requesterFollowsCoreTeam,coreTeamFollowsRequester,requester_experience_project
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,32,32,more than 10,has followers,7,2247,8,Regular,3,5,62,37,26% to 50%,False,true,Lund,95459,277,azatoth,closed,merge submodules,2011-03-17T18:56:21Z,32011,17/03/2011 19:14,17/03/2011 19:14,18,Very Fast,jeresig,jeresig,merged,a2faed347de389d6f667a4e98576398db88d1a14,0cf336d2c95809ef41d94131e629fd1767f054a0,,0,no comments,1,1 commit,7,azatoth,azatoth|jeresig,1,1,2,some lines,1,1 file,root,Makefile,external,false,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,32,32,more than 10,has followers,7,2247,9,Regular,4,5,55,44,26% to 50%,False,true,Lund,95501,278,azatoth,closed,more makefile fixes and solve that merge issue,2011-03-17T19:42:56Z,32011,21/03/2011 14:04,21/03/2011 14:04,5421,Medium,jeresig,jeresig,merged,8a1156da9b835d826bfb4b82c41bcdd0d87aff05,a2faed347de389d6f667a4e98576398db88d1a14,,0,no comments,5,many commits,10,azatoth,azatoth|jeresig,17,7,24,many lines,1,1 file,root,Makefile,external,false,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,32,165,more than 10,has followers,25,2291,0,no experience,0,0,0,0,First_Pull,True,true,California,95660,279,eddiemonge,closed,Bug 8557: jQuery does not pass jslint,2011-03-17T22:45:25Z,32011,30/03/2011 21:27,,18641,Very Slow,dmethvin,,closed,8914b5a8bf12a6d277c3a90d490696feb12c4dea,a2faed347de389d6f667a4e98576398db88d1a14,,0,no comments,3,some commits,38,JessThrysoee,eddiemonge|timmywil|louisremi|codenothing|dmethvin,54,50,104,many lines,12,many files,src|src|src/ajax|src|src|src|src|src|src|src|src|src,src/attributes.js|src/ajax.js|src/ajax/jsonp.js|src/core.js|src/css.js|src/data.js|src/deferred.js|src/dimensions.js|src/effects.js|src/event.js|src/manipulation.js|src/offset.js,core,true,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,32,4,4 to 6 followers,has followers,0,1937,0,no experience,0,0,0,0,First_Pull,True,true,,96762,280,edlebert,closed,Fix for jQuery ticket 8568: LIVE EVENT CALLBACKS CAN GET OUT OF ORDER IN EVENT LIVEHANDLER FUNCTION.,2011-03-19T14:05:49Z,32011,20/04/2011 17:54,,46308,Very Slow,jeresig,,closed,f4ac735f109c662c856321a869dba66b2dede6e4,a2faed347de389d6f667a4e98576398db88d1a14,,0,no comments,1,1 commit,1,,edlebert|rwaldron|jeresig|dmethvin,4,4,8,some lines,1,1 file,src,src/event.js,external,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,32,0,no followers,no followers,0,1963,1,little experience,0,1,100,0,First_Pull,True,true,Padova  Italy,97641,282,thg2k,closed,fixed (workarounded) the tedious bug in FF 3.x about charCode in keyup/keydown events,2011-03-21T11:50:37Z,32011,30/03/2011 21:46,,13555,Slow,dmethvin,,closed,b39f23f982931cdf2cd4e2f54678cd2d5e707c7e,a2faed347de389d6f667a4e98576398db88d1a14,,0,no comments,4,some commits,2,,thg2k|rwaldron|dmethvin,5,0,5,some lines,1,1 file,src,src/event.js,core,false,false,some contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,32,313,more than 10,has followers,22,2155,11,experienced,2,9,81,18,25%,False,true,Chattanooga  TN,98220,283,timmywil,closed,#2773 - find and closest to accept node and jQuery objects - jQuery 1.6 feature #23,2011-03-22T01:07:17Z,32011,10/04/2011 20:37,10/04/2011 20:37,28530,Very Slow,jeresig,jeresig,merged,1a167767305202797cf4c839eb64bd7adfb00182,ad4152709cd7c7b7fdafd2dc0b266fd273aff5d5,,0,no comments,10,many commits,8,jeresig,timmywil|jeresig,70,14,84,many lines,3,some files,src|test/unit|root,src/traversing.js|test/unit/traversing.js|.gitmodules,external,false,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,32,32,more than 10,has followers,7,2247,10,Regular,5,5,50,50,26% to 50%,False,true,Lund,98994,284,azatoth,closed,simplify pull_submodules,2011-03-22T22:23:09Z,32011,12/04/2011 04:18,12/04/2011 04:18,29155,Very Slow,jeresig,jeresig,merged,50e8837207bbfb251af33280b8ef333f16c18e72,7705c35b140f378e407c196599cc738bc54c5cec,,0,no comments,1,1 commit,10,azatoth,azatoth|jeresig,1,1,2,some lines,1,1 file,root,Makefile,external,false,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,32,420,more than 10,has followers,46,2392,0,no experience,0,0,0,0,First_Pull,True,false,California,100534,285,mjackson,closed,More generic implementation of jQuery.fn[bind one unbind],2011-03-24T17:28:32Z,32011,30/03/2011 21:48,,8899,Medium,dmethvin,,closed,cd598368a20bf1fd88cf19bfa7c484ab669d40de,7705c35b140f378e407c196599cc738bc54c5cec,,8,has comments,2,some commits,8,eddiemonge,mjackson|dmethvin|timmywil,4,4,8,some lines,1,1 file,src,src/event.js,core,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,32,425,more than 10,has followers,17,2346,0,no experience,0,0,0,0,First_Pull,True,true,Dallas Fort Worth Area,100666,286,rdworth,closed,Bug 3333,2011-03-24T19:46:13Z,32011,24/03/2011 23:00,24/03/2011 23:00,194,Very Fast,jeresig,jeresig,merged,c3c507e900fceb419628157504004ab2813b7d01,7705c35b140f378e407c196599cc738bc54c5cec,,0,no comments,1,1 commit,4,eddiemonge,rdworth|jeresig,44,1,45,many lines,3,some files,src|src|test/unit,src/css.js|src/support.js|test/unit/css.js,external,false,true,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,32,425,more than 10,has followers,17,2346,1,little experience,1,0,0,100,more than 75%,False,true,Dallas Fort Worth Area,100902,287,rdworth,closed,Bug 3333,2011-03-24T23:57:18Z,32011,25/03/2011 02:13,25/03/2011 02:13,136,Very Fast,jeresig,jeresig,merged,735a949a0649f0299e8e4d87b259290970a68ddf,7b985c4ca0cc687998302483000f2dcf9dcb9bce,,0,no comments,1,1 commit,4,jeresig,rdworth|rwaldron|jeresig,8,5,13,some lines,1,1 file,src,src/css.js,external,false,true,some contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,33,15,more than 10,has followers,1,2256,1,little experience,0,1,100,0,First_Pull,True,true,Seattle  WA,101821,288,murz,closed,Regression tests for ticket #7770,2011-03-26T03:27:03Z,32011,10/04/2011 19:52,,22585,Very Slow,dmethvin,,closed,d73bf2abf18e898e53be33730ef03fc48244c1b9,ee81d4da920ffeddff4e47ee09ca1a63b33768b4,,0,no comments,1,1 commit,7,,murz|timmywil|dmethvin,4,2,6,some lines,2,some files,test|test/unit,test/index.html|test/unit/traversing.js,core,false,false,some contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,32,1379,more than 10,has followers,48,2634,43,very experienced,15,28,65,34,26% to 50%,False,true,Brooklyn  NY,103114,289,rwaldron,closed,Bug #8635 Firefox uncaught exception,2011-03-28T16:35:09Z,32011,28/03/2011 16:56,28/03/2011 16:56,21,Very Fast,jeresig,jeresig,merged,ef0157d19138471b497b8575e56df428e0986a7c,ee81d4da920ffeddff4e47ee09ca1a63b33768b4,,0,no comments,1,1 commit,3,jeresig,rwaldron|jeresig,1,1,2,some lines,1,1 file,src,src/support.js,external,false,true,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,33,32,more than 10,has followers,2,2534,6,Regular,1,5,83,16,25%,False,true,Regina  SK  Canada,105302,290,jboesch,closed,Bug 4366 fixing $.each(document.styleSheets) from throwing errors in IE,2011-03-30T17:19:10Z,32011,12/04/2011 04:12,12/04/2011 04:12,17933,Very Slow,jeresig,jeresig,merged,926884bf1f071b6dd92f0611d905b2cbffa16a19,f2ce87df8ef933dc3372b7d7ab8ea6e54dcd66b6,,0,no comments,2,some commits,2,,jboesch|rwaldron|jeresig,13,3,16,some lines,2,some files,src|test/unit,src/core.js|test/unit/core.js,core,false,false,some contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,33,313,more than 10,has followers,22,2155,12,experienced,3,9,75,25,25%,False,true,Chattanooga  TN,105911,291,timmywil,closed,#7369 - Using an attribute selector in closest for a non-existent attribute raised an exception on disconnected nodes,2011-03-31T07:12:03Z,32011,10/04/2011 20:48,10/04/2011 20:48,15216,Very Slow,jeresig,jeresig,merged,a807451a23577ad04140a32f7888e6c7b26a8838,6c28a394c2174c51196cd9ac073b819fc79adb3b,,0,no comments,1,1 commit,6,,timmywil|jeresig,6,2,8,some lines,2,some files,src|test/unit,src/traversing.js|test/unit/traversing.js,external,false,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,33,313,more than 10,has followers,22,2155,13,experienced,4,9,69,30,26% to 50%,False,true,Chattanooga  TN,105915,292,timmywil,closed,Fix test cases for bug #8316 fix.  Corrects the current test suite offset failure in IE6.,2011-03-31T07:15:23Z,32011,31/03/2011 14:59,31/03/2011 14:59,463,Very Fast,dmethvin,dmethvin,merged,f9cc5597a47e8a95b13fa5599e94c20fe80903e0,6c28a394c2174c51196cd9ac073b819fc79adb3b,,0,no comments,1,1 commit,14,jeresig,timmywil|dmethvin,17,50,67,many lines,4,some files,src|test/data/offset|test/data/offset|test/unit,src/offset.js|test/data/offset/bug_8316.html|test/data/offset/fixed.html|test/unit/offset.js,external,false,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,33,2276,more than 10,has followers,18,2506,2,little experience,1,1,50,50,26% to 50%,False,true,Boston  MA,106316,293,cowboy,closed,DOM ready unit tests!,2011-03-31T17:41:38Z,32011,06/04/2011 02:37,06/04/2011 02:37,7735,Medium,dmethvin,dmethvin,merged,de0c25bef485bab8c2d1e642947311596a9b5e87,ff06d411d2569a3464fee7dda0580ee60f834b70,,0,no comments,2,some commits,5,dmethvin,cowboy|dmethvin,79,13,92,many lines,1,1 file,test/unit,test/unit/event.js,external,false,false,some contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,34,842,more than 10,has followers,37,2615,0,no experience,0,0,0,0,First_Pull,True,false,London  UK,106679,294,jasondavies,closed,Disable JSONP replacement for $.ajax() JSON POST,2011-03-31T23:52:25Z,32011,16/04/2011 16:05,,22572,Very Slow,jaubourg,,closed,c66dc5c604d49f4c4b10003cd7ab1101ce9b9677,fcc112f4062cd58113b28bd6eca4ab2eb80ac11d,,0,no comments,4,some commits,4,dmethvin,jasondavies|jaubourg|hallettj,21,3,24,many lines,2,some files,src/ajax|src,src/ajax/jsonp.js|src/ajax.js,core,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,34,313,more than 10,has followers,22,2155,14,experienced,5,9,64,35,26% to 50%,False,true,Chattanooga  TN,108050,295,timmywil,closed,A more modest valHooks proposal,2011-04-02T21:21:35Z,42011,10/04/2011 20:57,10/04/2011 20:57,11495,Slow,jeresig,jeresig,merged,d47c0ae4228a59fcf731f626d650bb55c4e34609,fcc112f4062cd58113b28bd6eca4ab2eb80ac11d,,0,no comments,3,some commits,6,,timmywil|scottgonzalez|dmethvin|danheberden|jeresig,103,75,178,many lines,1,1 file,src,src/attributes.js,external,false,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,34,313,more than 10,has followers,22,2155,15,experienced,6,9,60,40,26% to 50%,False,true,Chattanooga  TN,108535,296,timmywil,closed,#8457 - 1.6 attrHooks rebased for loveliness,2011-04-03T23:25:05Z,42011,10/04/2011 19:53,,9868,Medium,jeresig,,closed,da89d8768cb53daac59f17a8acd8e6323a4d3be6,f9cc5597a47e8a95b13fa5599e94c20fe80903e0,,0,no comments,46,many commits,86,jeresig,timmywil|jeresig,398,209,607,many lines,9,many files,test/unit|src|src|test|src|src|test/unit|root|src,test/unit/attributes.js|src/attributes.js|src/support.js|test/index.html|src/manipulation.js|src/core.js|test/unit/manipulation.js|version.txt|src/offset.js,external,false,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,34,115,more than 10,has followers,2,2016,9,Regular,5,4,44,55,51% to 75%,False,true,Austin  TX  USA,109104,297,danheberden,closed,Bug 7345 Add support for explicit/relative string values in .css - modif,2011-04-04T18:24:49Z,42011,06/04/2011 02:43,06/04/2011 02:43,1939,Fast,dmethvin,dmethvin,merged,44a3b5839e6db9e3735b3d2d3035c6f79b3bcbe8,2ed81b44be958b5f2b5569ab15f22bde262b4eb6,,0,no comments,2,some commits,7,jeresig,danheberden|dmethvin,44,3,47,many lines,2,some files,src|test/unit,src/css.js|test/unit/css.js,external,false,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,34,313,more than 10,has followers,22,2155,16,very experienced,6,10,62,37,26% to 50%,False,true,Chattanooga  TN,109421,298,timmywil,closed,#8101 - lrbabe request animation frame (some adjustments and style edits),2011-04-04T23:31:58Z,42011,10/04/2011 21:28,10/04/2011 21:28,8516,Medium,jeresig,jeresig,merged,791402b4536b8c5cbfeaf27d0a3c639cdb9fd192,2ed81b44be958b5f2b5569ab15f22bde262b4eb6,,1,has comments,11,many commits,8,,timmywil|kof|jeresig,21,4,25,many lines,2,some files,src|src,src/effects.js|src/sizzle,external,false,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,34,115,more than 10,has followers,2,2016,10,Regular,6,4,40,60,51% to 75%,False,true,Austin  TX  USA,109647,299,danheberden,closed,Update $.map to support objects.,2011-04-05T07:50:24Z,42011,10/04/2011 20:46,10/04/2011 20:46,7976,Medium,jeresig,jeresig,merged,c0389e3e37447aa7eb70cfb4837f4df6cdec5bba,2ed81b44be958b5f2b5569ab15f22bde262b4eb6,,2,has comments,8,many commits,5,,danheberden|jboesch|timmywil|rwaldron|jeresig,32,17,49,many lines,3,some files,src|src|test,src/core.js|src/sizzle|test/qunit,external,false,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,34,115,more than 10,has followers,2,2016,11,experienced,7,4,36,63,51% to 75%,False,true,Austin  TX  USA,109674,300,danheberden,closed,Bug 7587 Enhancement/1.6 Feature: Bypass regexp filter on $.parseJSON ,2011-04-05T08:45:38Z,42011,06/04/2011 01:35,06/04/2011 01:35,1009,Very Fast,dmethvin,dmethvin,merged,3609bed9e7aa4c0aea4ebfc446ad15bc216aed0f,2ed81b44be958b5f2b5569ab15f22bde262b4eb6,,0,no comments,2,some commits,6,jasondavies,danheberden|alecpl|dmethvin,11,10,21,many lines,2,some files,src|test/unit,src/core.js|test/unit/ajax.js,external,false,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,35,1379,more than 10,has followers,48,2634,44,very experienced,16,28,63,36,26% to 50%,False,true,Brooklyn  NY,110195,301,rwaldron,closed,Ticket #8753 Allow special properties to explicitly defined on jQuery.Eve,2011-04-05T19:58:06Z,42011,10/04/2011 20:28,10/04/2011 20:28,7230,Medium,jeresig,jeresig,merged,92a4d59c3221ada339177ca860570893766a6429,2ed81b44be958b5f2b5569ab15f22bde262b4eb6,,0,no comments,3,some commits,7,cowboy,rwaldron|danheberden|staabm|jeresig,37,10,47,many lines,2,some files,src|test/unit,src/event.js|test/unit/event.js,external,false,true,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,35,1379,more than 10,has followers,48,2634,45,very experienced,17,28,62,37,26% to 50%,False,true,Brooklyn  NY,110335,302,rwaldron,closed,Ticket #8777 undelegate by namespace,2011-04-05T22:18:15Z,42011,11/04/2011 16:13,11/04/2011 16:13,8275,Medium,jeresig,jeresig,merged,4b0c26f0af96da05ab1a0166268c2925a6e6e6ac,2ed81b44be958b5f2b5569ab15f22bde262b4eb6,,0,no comments,1,1 commit,11,cowboy,rwaldron|dmethvin|danheberden|jeresig,39,8,47,many lines,2,some files,src|test/unit,src/event.js|test/unit/event.js,external,false,true,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,35,26,more than 10,has followers,1,2416,0,no experience,0,0,0,0,First_Pull,True,true,Irving  TX,110594,303,alexisabril,closed,Bug #7139. Adds functionality to handle hover alias in bind/one method.,2011-04-06T05:56:11Z,42011,07/04/2011 14:42,,1965,Fast,dmethvin,,closed,3461d3719b2b7878e28038a0949b8d900c25e16a,b7dd8404c52518bc4d71b0e715c506252d651a3f,,4,has comments,8,many commits,18,dmethvin,alexisabril|timmywil|rwaldron|dmethvin,62,0,62,many lines,2,some files,src|test/unit,src/event.js|test/unit/event.js,external,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,35,26,more than 10,has followers,1,2416,1,little experience,0,1,100,0,First_Pull,True,true,Irving  TX,110839,304,alexisabril,closed,Ticket #7328. Adds functionality for $.data() to access multiple word att,2011-04-06T13:33:39Z,42011,10/04/2011 19:22,,6109,Medium,dmethvin,,closed,865054c9ec81030828167628a7d7db6620f05631,c470db6950d05644fa9d99e79ce0b2bc3c6235a1,,0,no comments,8,many commits,9,danheberden,alexisabril|timmywil|dmethvin,25,4,29,many lines,2,some files,src|src,src/core.js|src/deferred.js,external,false,false,some contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,35,115,more than 10,has followers,2,2016,12,experienced,8,4,33,66,51% to 75%,False,true,Austin  TX  USA,110995,305,danheberden,closed,Bug 7358 $.type() to support ´error´ on [object Error],2011-04-06T16:17:06Z,42011,12/04/2011 19:13,,8816,Medium,jeresig,,closed,b217805a7a6d78aaf81f491b2b5474a18101ef8b,e0856738e6151368cffc963800e06ebcc0bbc314,,0,no comments,1,1 commit,10,danheberden,danheberden|kitcambridge|dmethvin|jeresig,8,2,10,some lines,2,some files,src|test/unit,src/core.js|test/unit/core.js,external,false,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,35,17,more than 10,has followers,4,2045,0,no experience,0,0,0,0,First_Pull,True,true,Zürich,111359,306,mgreter,closed,Add option for synchronized animations,2011-04-06T22:43:01Z,42011,07/04/2011 05:57,,434,Very Fast,danheberden,,closed,e2eb88487989650c058d90fb385ab08770a65c39,879be3d8121179da4e7cafe1d36f7f1b1a97263b,,1,has comments,1,1 commit,9,mgreter,mgreter|danheberden,7,2,9,some lines,1,1 file,src,src/effects.js,external,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,34,1379,more than 10,has followers,48,2634,46,very experienced,18,28,60,39,26% to 50%,False,true,Brooklyn  NY,112432,308,rwaldron,closed,Ticket #8814 Alternate approache to reducing inArray cruft,2011-04-08T01:49:16Z,42011,10/04/2011 18:35,,3886,Fast,dmethvin,,closed,bede16f2de9d0a170b43b9d174e8d81e7fc15f14,c470db6950d05644fa9d99e79ce0b2bc3c6235a1,,0,no comments,2,some commits,11,danheberden,rwaldron|dmethvin,4,8,12,some lines,1,1 file,src,src/core.js,external,false,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,34,0,no followers,no followers,0,1873,0,no experience,0,0,0,0,First_Pull,True,true,,112473,309,codigazo,closed,Don´t access queue[0] when queue is undefined,2011-04-08T03:00:17Z,42011,08/04/2011 20:29,,1048,Very Fast,dmethvin,,closed,13f237df447a78720a53284cd3f140b74af7cbe4,98d83ef85f41fefb40a14eec24c6804c088bbeeb,,0,no comments,1,1 commit,3,dmethvin,codigazo|jboesch|dmethvin,1,1,2,some lines,1,1 file,src,src/queue.js,external,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,34,32,more than 10,has followers,7,2247,11,experienced,6,5,45,54,51% to 75%,False,true,Lund,113030,310,azatoth,closed,Git for dummies,2011-04-08T18:58:11Z,42011,10/04/2011 19:27,10/04/2011 19:27,2909,Fast,dmethvin,dmethvin,merged,5dde3eb44169c3cdc8517aee693fe8f4d783d715,f182b7b92117f8e353a1f712569d3d2642100862,,0,no comments,1,1 commit,0,,azatoth|dmethvin,83,0,83,many lines,1,1 file,root,README.md,external,false,false,many contributions
